time,temperature_2m,relativehumidity_2m,surface_pressure,precipitation,cloudcover,direct_radiation,diffuse_radiation,windspeed_10m
16,0.8,92,1009.4,0.0,100,0.0,32.0,7.2
17,0.7,93,1009.1,0.0,100,0.0,2.0,9.6
18,0.6,94,1009.1,0.0,100,0.0,0.0,11.6
19,0.6,94,1008.4,0.0,100,0.0,0.0,14.2
20,0.6,95,1007.9,0.0,100,0.0,0.0,14.1
21,0.6,95,1007.9,0.1,100,0.0,0.0,14.1
22,0.4,96,1007.3,0.7,100,0.0,0.0,15.9
23,0.4,97,1006.7,0.5,100,0.0,0.0,16.3
00,0.5,98,1006.7,0.9,100,0.0,0.0,14.5
01,0.7,99,1006.2,0.9,100,0.0,0.0,13.2
02,0.9,99,1005.8,0.8,100,0.0,0.0,14.1
03,1.2,99,1005.5,0.3,100,0.0,0.0,13.9
04,1.6,99,1005.4,0.1,100,0.0,0.0,13.8
05,1.9,99,1004.6,0.0,100,0.0,0.0,13.8
06,2.1,99,1004.2,0.0,100,0.0,0.0,13.5
07,2.3,99,1004.2,0.1,100,0.0,0.0,12.2
08,2.6,99,1004.6,0.0,100,0.0,0.0,11.5
09,2.9,99,1004.5,0.0,100,0.0,1.0,12.1
10,3.3,99,1004.3,0.1,100,0.0,11.0,12.3
11,4.0,99,1004.0,0.0,100,0.0,21.0,13.8
12,4.7,99,1003.6,0.1,100,0.0,33.0,15.1
13,5.3,99,1002.6,0.0,100,0.0,33.0,14.2
14,6.7,99,1002.7,0.1,100,0.0,39.0,16.3
15,7.0,99,1001.6,0.6,100,0.0,20.0,15.0
16,7.1,99,1001.5,0.7,100,0.0,10.0,13.4
17,7.3,99,1000.9,0.4,100,0.0,1.0,13.5
18,7.9,98,1000.4,0.5,100,0.0,0.0,16.3
19,8.5,98,999.4,0.2,100,0.0,0.0,18.7
20,9.0,97,998.7,0.1,100,0.0,0.0,21.3
21,9.4,97,998.2,0.2,100,0.0,0.0,22.3
22,10.1,97,997.7,0.1,100,0.0,0.0,23.1
23,10.5,96,997.4,0.2,100,0.0,0.0,24.3
00,10.6,96,997.4,0.1,100,0.0,0.0,24.7
01,10.4,97,997.6,0.3,100,0.0,0.0,23.4
02,10.0,98,998.0,0.3,100,0.0,0.0,21.4
03,9.0,99,998.9,0.1,98,0.0,0.0,21.0
04,7.1,99,1000.0,0.0,90,0.0,0.0,20.1
05,5.1,98,1000.7,0.0,90,0.0,0.0,19.2
06,3.8,97,1002.0,0.0,90,0.0,0.0,18.4
07,2.8,96,1002.6,0.0,90,0.0,0.0,17.6
08,2.1,96,1003.7,0.0,90,0.0,0.0,17.3
09,1.5,96,1004.7,0.0,90,0.0,2.0,17.3
10,1.3,93,1005.8,0.0,90,0.0,19.0,19.2
11,1.0,90,1006.5,0.0,90,1.0,34.0,19.2
12,0.8,88,1006.8,0.0,90,3.0,49.0,19.1
13,0.5,86,1006.9,0.0,90,0.0,59.0,19.8
14,0.1,84,1007.5,0.0,91,2.0,58.0,21.3
15,-0.4,81,1008.1,0.0,91,1.0,32.0,21.5
16,-0.9,79,1008.9,0.0,90,1.0,20.0,20.7
17,-1.5,77,1009.5,0.0,90,0.0,2.0,22.2
18,-2.0,72,1010.3,0.0,88,0.0,0.0,22.5
19,-2.4,69,1011.0,0.0,90,0.0,0.0,22.8
20,-2.7,69,1011.7,0.0,88,0.0,0.0,22.4
21,-3.0,70,1012.5,0.0,82,0.0,0.0,21.0
22,-3.0,70,1013.2,0.0,86,0.0,0.0,20.5
23,-3.2,71,1013.9,0.0,88,0.0,0.0,20.3
00,-3.3,72,1014.9,0.0,77,0.0,0.0,20.2
01,-3.4,75,1015.3,0.0,100,0.0,0.0,19.4
02,-3.2,76,1015.6,0.0,100,0.0,0.0,23.7
03,-2.8,75,1016.4,0.0,100,0.0,0.0,25.2
04,-3.0,75,1017.2,0.0,91,0.0,0.0,23.4
05,-3.4,74,1018.0,0.0,100,0.0,0.0,21.7
06,-3.8,74,1018.7,0.0,100,0.0,0.0,21.9
07,-4.0,73,1019.5,0.0,100,0.0,0.0,20.6
08,-4.3,73,1020.5,0.0,100,0.0,0.0,19.6
09,-4.5,72,1021.5,0.0,100,0.0,3.0,19.8
10,-4.6,71,1022.3,0.0,33,7.0,43.0,18.4
11,-4.3,69,1023.0,0.0,6,88.0,61.0,16.8
12,-3.6,66,1023.3,0.0,5,157.0,66.0,16.5
13,-3.0,66,1023.3,0.0,1,187.0,67.0,16.3
14,-2.7,66,1023.4,0.0,2,170.0,64.0,16.9
15,-2.8,68,1023.7,0.0,3,114.0,56.0,17.2
16,-3.4,72,1024.1,0.0,8,44.0,35.0,15.8
17,-4.3,76,1024.3,0.0,19,2.0,5.0,16.9
18,-4.6,78,1024.4,0.0,42,0.0,0.0,18.3
19,-4.6,78,1024.5,0.0,65,0.0,0.0,18.8
20,-4.6,77,1024.7,0.0,63,0.0,0.0,18.5
21,-4.7,77,1024.7,0.0,56,0.0,0.0,17.4
22,-4.6,78,1024.8,0.0,29,0.0,0.0,17.4
23,-4.6,76,1024.7,0.0,43,0.0,0.0,16.4
00,-4.9,75,1025.1,0.0,25,0.0,0.0,15.6
01,-5.0,74,1025.0,0.0,34,0.0,0.0,15.2
02,-5.3,73,1025.1,0.0,25,0.0,0.0,14.2
03,-5.5,72,1024.9,0.0,31,0.0,0.0,12.7
04,-5.9,73,1024.7,0.0,46,0.0,0.0,11.6
05,-6.0,72,1024.0,0.0,31,0.0,0.0,9.3
06,-6.2,73,1024.0,0.0,30,0.0,0.0,8.8
07,-6.2,73,1024.0,0.0,34,0.0,0.0,7.9
08,-6.2,73,1023.7,0.0,11,0.0,0.0,7.1
09,-6.2,74,1023.3,0.0,17,1.0,3.0,8.4
10,-5.8,80,1023.3,0.0,34,34.0,34.0,10.2
11,-4.3,73,1022.6,0.0,80,85.0,67.0,11.9
12,-2.9,66,1021.7,0.0,91,65.0,103.0,13.1
13,-1.6,60,1020.1,0.0,92,72.0,123.0,14.7
14,-0.8,58,1019.3,0.0,92,55.0,122.0,15.0
15,-0.6,59,1018.6,0.0,90,22.0,98.0,15.6
16,-0.9,59,1017.7,0.0,94,1.0,41.0,16.1
17,-1.0,57,1017.0,0.0,90,0.0,3.0,16.8
18,-0.9,55,1015.8,0.0,92,0.0,0.0,17.8
19,-0.6,53,1015.0,0.0,90,0.0,0.0,19.0
20,-0.4,51,1014.3,0.0,91,0.0,0.0,19.7
21,-0.3,50,1013.6,0.0,95,0.0,0.0,20.7
22,-0.7,50,1013.0,0.0,93,0.0,0.0,20.7
23,-0.8,52,1012.4,0.1,93,0.0,0.0,20.6
00,-1.1,57,1012.1,0.2,100,0.0,0.0,20.4
01,-1.3,65,1010.9,0.4,100,0.0,0.0,20.9
02,-1.6,72,1010.3,0.4,100,0.0,0.0,20.2
03,-1.6,78,1009.9,0.3,100,0.0,0.0,19.5
04,-1.5,82,1009.5,0.6,100,0.0,0.0,18.4
05,-1.5,85,1009.0,0.6,100,0.0,0.0,17.8
06,-1.4,87,1008.7,0.2,100,0.0,0.0,16.1
07,-1.2,87,1008.1,0.1,100,0.0,0.0,14.0
08,-1.1,87,1008.4,0.1,100,0.0,0.0,12.2
09,-1.0,86,1008.5,0.1,100,0.0,1.0,10.9
10,-0.5,87,1008.6,0.1,100,0.0,9.0,10.7
11,-0.2,84,1008.9,0.0,100,0.0,23.0,11.3
12,0.1,83,1008.6,0.0,100,2.0,27.0,10.3
13,0.3,82,1007.9,0.0,100,1.0,36.0,8.7
14,0.5,81,1008.1,0.0,100,0.0,42.0,8.4
15,0.3,83,1007.9,0.0,100,0.0,16.0,7.9
16,0.2,84,1008.0,0.0,100,0.0,11.0,8.3
17,0.1,85,1007.9,0.0,100,0.0,1.0,9.1
18,0.0,86,1007.7,0.0,100,0.0,0.0,9.1
19,0.0,87,1007.3,0.0,100,0.0,0.0,9.2
20,0.1,88,1007.4,0.0,100,0.0,0.0,9.0
21,0.2,88,1007.4,0.0,100,0.0,0.0,9.0
22,0.5,89,1007.2,0.0,100,0.0,0.0,9.5
23,0.6,89,1006.9,0.0,100,0.0,0.0,10.0
00,0.6,90,1007.1,0.0,100,0.0,0.0,10.1
01,0.4,92,1006.4,0.0,100,0.0,0.0,11.5
02,0.2,93,1006.5,0.0,36,0.0,0.0,12.6
03,-0.4,94,1006.1,0.0,40,0.0,0.0,12.0
04,-0.6,94,1005.9,0.0,53,0.0,0.0,12.3
05,-0.3,93,1005.4,0.0,50,0.0,0.0,13.0
06,-0.2,92,1005.1,0.0,60,0.0,0.0,13.8
07,0.0,91,1004.9,0.0,78,0.0,0.0,15.5
08,0.1,89,1004.9,0.0,80,0.0,0.0,16.8
09,0.3,88,1005.1,0.0,83,0.0,2.0,17.7
10,1.0,89,1005.4,0.0,94,4.0,25.0,18.5
11,1.8,91,1005.1,0.0,100,5.0,63.0,17.6
12,2.3,92,1004.7,0.0,100,0.0,52.0,18.5
13,2.9,91,1004.2,0.0,100,0.0,61.0,18.7
14,3.3,92,1004.0,0.0,100,4.0,76.0,18.9
15,3.5,92,1003.8,0.0,100,0.0,47.0,20.3
16,3.5,93,1003.7,0.0,100,0.0,23.0,18.4
17,3.3,95,1003.6,0.0,100,0.0,2.0,17.9
18,3.3,96,1003.7,0.0,100,0.0,0.0,16.9
19,3.3,96,1003.6,0.0,100,0.0,0.0,16.4
20,3.4,96,1003.7,0.0,100,0.0,0.0,16.0
21,3.4,97,1003.8,0.0,100,0.0,0.0,15.5
22,3.3,97,1003.8,0.0,100,0.0,0.0,15.3
23,3.3,97,1003.7,0.0,100,0.0,0.0,15.5
00,3.2,97,1003.8,0.0,100,0.0,0.0,15.6
01,3.2,97,1003.5,0.0,100,0.0,0.0,15.5
02,3.2,97,1003.4,0.0,100,0.0,0.0,15.7
03,3.2,97,1003.4,0.0,100,0.0,0.0,16.2
04,3.2,97,1003.0,0.0,100,0.0,0.0,16.3
05,3.2,98,1002.8,0.0,100,0.0,0.0,16.2
06,3.2,98,1002.4,0.0,100,0.0,0.0,15.8
07,3.2,98,1002.2,0.0,100,0.0,0.0,16.0
08,3.2,98,1002.3,0.0,100,0.0,0.0,16.5
09,3.3,98,1002.5,0.0,100,0.0,1.0,17.8
10,3.7,95,1002.6,0.0,100,0.0,11.0,19.2
11,3.8,95,1002.7,0.0,100,0.0,27.0,19.2
12,3.7,96,1002.4,0.0,100,0.0,33.0,18.4
13,3.6,97,1001.5,0.0,100,0.0,40.0,18.1
14,3.7,97,1001.3,0.0,100,0.0,37.0,15.9
15,3.8,97,1001.4,0.0,100,0.0,26.0,16.4
16,3.8,98,1001.3,0.0,100,0.0,12.0,15.0
17,3.7,98,1001.3,0.0,100,0.0,2.0,14.2
18,3.7,98,1001.4,0.0,100,0.0,0.0,14.5
19,3.6,98,1001.5,0.8,100,0.0,0.0,14.4
20,3.5,99,1001.3,0.1,100,0.0,0.0,14.0
21,3.5,99,1001.2,0.0,100,0.0,0.0,13.7
22,4.0,99,1001.2,0.0,100,0.0,0.0,13.7
23,3.9,99,1001.0,0.0,100,0.0,0.0,13.4
00,3.8,99,1001.4,0.0,100,0.0,0.0,13.4
01,3.8,99,1001.2,0.0,100,0.0,0.0,13.1
02,3.7,99,1000.9,0.0,100,0.0,0.0,12.7
03,3.6,99,1000.8,0.0,100,0.0,0.0,11.9
04,3.5,99,1000.3,0.0,100,0.0,0.0,11.6
05,3.4,99,1000.4,0.1,100,0.0,0.0,11.2
06,3.4,99,1000.4,0.1,100,0.0,0.0,11.2
07,3.3,99,1000.6,0.2,100,0.0,0.0,11.9
08,3.3,99,1000.4,0.2,100,0.0,0.0,12.2
09,3.2,99,1000.3,0.1,100,0.0,1.0,12.6
10,3.4,99,1000.4,0.2,100,0.0,8.0,13.0
11,3.7,99,1000.1,0.1,100,0.0,26.0,13.4
12,4.0,98,1000.4,0.1,100,0.0,27.0,13.0
13,4.2,98,1000.1,0.1,100,0.0,33.0,12.2
14,4.4,98,999.8,0.1,100,0.0,29.0,12.2
15,4.5,98,999.9,0.0,100,0.0,26.0,10.4
16,4.5,98,1000.0,0.0,100,0.0,13.0,9.8
17,4.4,98,1000.5,0.0,100,0.0,2.0,10.1
18,4.3,98,1000.8,0.0,100,0.0,0.0,10.1
19,4.3,98,1001.1,0.0,100,0.0,0.0,9.8
20,4.3,98,1001.0,0.0,100,0.0,0.0,10.1
21,4.2,99,1001.3,0.0,100,0.0,0.0,10.1
22,4.3,98,1001.2,0.0,100,0.0,0.0,9.7
23,4.2,98,1001.9,0.0,100,0.0,0.0,8.7
00,4.0,98,1002.2,0.0,100,0.0,0.0,8.0
01,3.9,98,1002.2,0.0,100,0.0,0.0,6.2
02,3.7,98,1002.6,0.0,100,0.0,0.0,5.5
03,3.6,98,1002.8,0.0,100,0.0,0.0,5.2
04,3.5,98,1003.1,0.0,100,0.0,0.0,5.5
05,3.4,98,1003.0,0.0,100,0.0,0.0,4.4
06,3.2,98,1003.1,0.0,100,0.0,0.0,4.0
07,3.1,98,1003.4,0.0,100,0.0,0.0,3.2
08,3.0,98,1003.9,0.0,100,0.0,0.0,3.8
09,3.0,98,1004.3,0.0,100,0.0,1.0,5.1
10,3.3,98,1004.7,0.0,100,0.0,10.0,6.1
11,3.6,96,1004.8,0.0,100,0.0,25.0,6.0
12,3.9,95,1005.5,0.0,100,0.0,33.0,5.7
13,4.1,95,1005.4,0.0,100,4.0,37.0,6.0
14,4.3,94,1005.5,0.0,100,0.0,40.0,6.2
15,4.3,94,1005.6,0.0,100,0.0,30.0,6.6
16,4.2,95,1005.9,0.0,100,0.0,20.0,5.5
17,3.8,97,1006.3,0.0,100,0.0,2.0,6.2
18,3.5,97,1006.8,0.0,100,0.0,0.0,7.2
19,3.4,97,1007.1,0.1,100,0.0,0.0,7.7
20,3.2,98,1007.4,0.1,100,0.0,0.0,8.6
21,3.0,98,1007.5,0.0,100,0.0,0.0,8.7
22,2.6,98,1007.5,0.0,100,0.0,0.0,8.0
23,2.4,98,1007.8,0.1,100,0.0,0.0,7.6
00,2.2,98,1008.2,0.1,100,0.0,0.0,7.6
01,2.0,98,1008.2,0.0,100,0.0,0.0,7.6
02,1.9,99,1008.6,0.0,100,0.0,0.0,8.0
03,1.7,99,1008.9,0.0,100,0.0,0.0,7.3
04,1.3,99,1009.1,0.0,100,0.0,0.0,8.1
05,1.2,99,1009.0,0.0,100,0.0,0.0,8.4
06,1.0,99,1009.2,0.0,100,0.0,0.0,7.6
07,0.9,99,1009.6,0.0,100,0.0,0.0,6.9
08,0.8,99,1010.2,0.0,100,0.0,0.0,6.1
09,0.8,99,1010.3,0.0,100,0.0,1.0,6.9
10,1.0,99,1010.5,0.0,100,0.0,17.0,7.3
11,1.2,99,1010.5,0.0,100,1.0,44.0,7.1
12,1.6,97,1010.9,0.0,100,2.0,70.0,6.0
13,1.7,96,1010.8,0.0,100,1.0,48.0,5.9
14,2.0,95,1010.6,0.0,100,0.0,56.0,5.1
15,2.2,94,1010.5,0.0,100,1.0,55.0,5.8
16,2.2,93,1011.2,0.1,100,1.0,34.0,4.3
17,1.9,95,1011.1,0.1,100,0.0,4.0,3.1
18,1.7,97,1011.1,0.1,100,0.0,0.0,4.2
19,1.7,98,1011.0,0.0,100,0.0,0.0,5.5
20,1.5,98,1011.1,0.0,100,0.0,0.0,5.9
21,1.5,98,1010.6,0.0,100,0.0,0.0,6.9
22,1.3,98,1010.3,0.0,100,0.0,0.0,6.8
23,1.2,99,1010.1,0.0,100,0.0,0.0,7.2
00,1.2,99,1010.2,0.0,100,0.0,0.0,7.4
01,1.2,99,1009.9,0.0,100,0.0,0.0,7.7
02,1.2,99,1009.5,0.2,100,0.0,0.0,7.1
03,1.2,99,1008.9,0.1,100,0.0,0.0,7.9
04,1.2,99,1009.2,0.1,100,0.0,0.0,7.6
05,1.2,99,1008.0,0.0,100,0.0,0.0,9.5
06,1.1,100,1007.6,0.0,100,0.0,0.0,10.2
07,1.1,99,1007.3,0.0,100,0.0,0.0,10.8
08,0.8,98,1007.1,0.0,100,0.0,0.0,11.2
09,0.9,97,1006.4,0.0,100,0.0,2.0,13.4
10,1.1,99,1006.1,0.2,100,0.0,20.0,14.1
11,1.2,98,1005.4,0.2,100,0.0,29.0,15.7
12,1.5,96,1004.7,0.3,100,0.0,58.0,16.0
13,1.4,99,1003.2,0.4,100,0.0,48.0,16.5
14,1.4,100,1002.2,0.5,100,0.0,30.0,15.8
15,1.4,99,1001.7,0.6,100,0.0,22.0,15.2
16,1.3,99,1001.2,0.6,100,0.0,11.0,15.8
17,1.5,99,1000.5,0.5,100,0.0,1.0,14.8
18,2.0,99,1000.0,0.3,100,0.0,0.0,13.0
19,2.5,100,999.5,0.3,100,0.0,0.0,11.6
20,2.8,100,999.1,0.1,100,0.0,0.0,10.6
21,3.0,100,998.9,0.3,100,0.0,0.0,10.2
22,3.2,100,998.5,0.0,100,0.0,0.0,9.7
23,3.2,99,998.4,0.0,100,0.0,0.0,10.0
00,3.2,99,998.3,0.2,100,0.0,0.0,10.0
01,3.2,100,997.2,0.3,100,0.0,0.0,9.7
